Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Tid;Prøvetagningsnummer;Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Prøvebemærkninger;Pprøvtagnings Breddegrad;Prøvetagnings Længdegrad;Provetagnings X_UTM;Proevetagnings Y_UTM;Artsrække;Artsnavn;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askefri tørvægt (g);Kontrol;Kvalitet;Kvalitetsnote
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"38";"1";"2,1";"Haps";"143";"";"54,8577166666667";"10,9950333333333";"628062";"6080782";"Arthropoda";"Microdeutopus gryllotalpa";"4";"0,0036";"0,0003";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"38";"1";"2,1";"Haps";"143";"";"54,8577166666667";"10,9950333333333";"628062";"6080782";"Arthropoda";"Carcinus maenas";"1";"0,0256";"0,0082";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"38";"1";"2,1";"Haps";"143";"";"54,8577166666667";"10,9950333333333";"628062";"6080782";"Annelida";"Fabricia stellaris";"1";"0,0006";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"38";"1";"2,1";"Haps";"143";"";"54,8577166666667";"10,9950333333333";"628062";"6080782";"Annelida";"Alitta succinea";"1";"0,0045";"0,0009";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"38";"1";"2,1";"Haps";"143";"";"54,8577166666667";"10,9950333333333";"628062";"6080782";"Mollusca";"Peringia ulvae";"1";"0,0019";"0,0009";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Heteromastus filiformis";"1";"0,0297";"0,0075";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Arenicola marina";"1";"0,286";"0,1671";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Mollusca";"Mya arenaria";"1";"0,001";"0,001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Pygospio elegans";"136";"1,8736";"1,3758";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Arthropoda";"Corophium insidiosum";"4";"0,0052";"0,0005";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Polydora cornuta";"4";"0,0048";"0,0026";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Tubificoides benedii";"10";"0,0167";"0,0039";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Arthropoda";"Microdeutopus gryllotalpa";"9";"0,0182";"0,0017";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Arthropoda";"Chironomidae indet.";"5";"0,0084";"0,0022";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Marenzelleria viridis";"10";"0,5049";"0,1295";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Arthropoda";"Heterotanais oerstedii";"2";"0,0003";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Alitta succinea";"12";"0,946";"0,1919";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Annelida";"Baltidrilus costatus";"4";"0,0013";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"39";"1";"1,9";"Haps";"143";"";"54,85875";"11,0074";"628852";"6080920";"Mollusca";"Peringia ulvae";"20";"0,0307";"0,0216";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Heteromastus filiformis";"1";"0,0185";"0,0063";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Mollusca";"Mya arenaria";"2";"0,0143";"0,0097";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Pygospio elegans";"65";"0,4402";"0,2532";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Arthropoda";"Cyathura carinata";"7";"0,0231";"0,0045";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Polydora cornuta";"10";"0,0159";"0,0062";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Tubificoides benedii";"1";"0,0008";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Arthropoda";"Microdeutopus gryllotalpa";"16";"0,0221";"0,0007";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Marenzelleria viridis";"1";"0,0969";"0,0241";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Arthropoda";"Heterotanais oerstedii";"16";"0,0019";"0,0003";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Fabricia stellaris";"1";"0,0002";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Alitta succinea";"6";"0,5883";"0,0717";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Annelida";"Baltidrilus costatus";"1";"0,0012";"0,0004";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"40";"1";"1,8";"Haps";"143";"";"54,8589833333333";"11,00525";"628714";"6080942";"Mollusca";"Peringia ulvae";"4";"0,0057";"0,0043";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Capitella capitata";"1";"0,0001";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Heteromastus filiformis";"1";"0,0312";"0,0093";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Arthropoda";"Jaera albifrons";"1";"0,0018";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Pygospio elegans";"52";"0,1911";"0,1408";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Polydora cornuta";"1";"0,0008";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Tubificoides benedii";"9";"0,0087";"0,002";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Arthropoda";"Ericthonius brasiliensis";"1";"0,0002";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Arthropoda";"Microdeutopus gryllotalpa";"3";"0,0025";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Mollusca";"Pusillina sarsii";"1";"0,0051";"0,0032";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Marenzelleria viridis";"1";"0,0637";"0,0181";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Alitta succinea";"5";"0,3912";"0,068";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Annelida";"Baltidrilus costatus";"6";"0,0025";"0,0005";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"41";"1";"1,7";"Haps";"143";"";"54,8590833333333";"11,00265";"628546";"6080948";"Mollusca";"Peringia ulvae";"1";"0,0008";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Annelida";"Capitella capitata";"2";"0,0008";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Mollusca";"Mya arenaria";"1";"0,7162";"0,3003";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Annelida";"Pygospio elegans";"59";"0,2157";"0,1658";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Arthropoda";"Gammarus sp.";"1";"0,0002";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Arthropoda";"Microdeutopus gryllotalpa";"1";"0,0004";"0,0001";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Annelida";"Marenzelleria viridis";"6";"0,3058";"0,0849";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Annelida";"Alitta succinea";"4";"0,0353";"0,003";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Annelida";"Baltidrilus costatus";"9";"0,0026";"0,0004";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"42";"1";"2,3";"Haps";"143";"";"54,8590333333333";"10,99875";"628296";"6080935";"Mollusca";"Peringia ulvae";"5";"0,0035";"0,0018";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Mollusca";"Macoma balthica";"3";"0,0053";"0,0041";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Mollusca";"Mya arenaria";"1";"0,0022";"0,0018";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Annelida";"Pygospio elegans";"20";"0,2074";"0,1553";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Arthropoda";"Cyathura carinata";"2";"0,0094";"0,0032";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Annelida";"Scoloplos armiger";"1";"0,0148";"0,0047";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Arthropoda";"Microdeutopus gryllotalpa";"4";"0,0034";"0,0007";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Arthropoda";"Carcinus maenas";"0";"0,0047";"0,0033";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Annelida";"Alitta succinea";"2";"0,0041";"0,0004";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Nakskov Fjord";"96420201";"BF Nakskov Fjord - Hvidegrund";"20230511";"1200";"43";"1";"1,8";"Haps";"143";"";"54,8600833333333";"11,0064333333333";"628786";"6081066";"Mollusca";"Peringia ulvae";"2";"0,0023";"0,0002";"";"C, Faglig kontrol";"Godkendt";"2024-02-14 11:27/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"1";"1";"1";"Haps";"143";"";"55,0260800338847";"10,39117";"588930";"6098578";"Annelida";"Capitella capitata";"0";"0,0041";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"1";"1";"1";"Haps";"143";"";"55,0260800338847";"10,39117";"588930";"6098578";"Annelida";"Lagis koreni";"1";"0,0016";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"1";"1";"1";"Haps";"143";"";"55,0260800338847";"10,39117";"588930";"6098578";"Mollusca";"Peringia ulvae";"5";"0,0076";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"2";"1";"1";"Haps";"143";"";"55,0205500338919";"10,41963";"590762";"6098000";"Annelida";"Capitella capitata";"1";"0,0012";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"2";"1";"1";"Haps";"143";"";"55,0205500338919";"10,41963";"590762";"6098000";"Annelida";"Tubificoides benedii";"3";"0,0015";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"3";"1";"1";"Haps";"143";"";"55,0209000338915";"10,40785";"590008";"6098023";"Annelida";"Capitella capitata";"1";"0,0075";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"4";"1";"1";"Haps";"143";"";"55,0237700338877";"10,32977";"585011";"6098245";"Mollusca";"Macoma balthica";"1";"0,1834";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"4";"1";"1";"Haps";"143";"";"55,0237700338877";"10,32977";"585011";"6098245";"Annelida";"Scoloplos armiger";"0";"0,0008";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"4";"1";"1";"Haps";"143";"";"55,0237700338877";"10,32977";"585011";"6098245";"Mollusca";"Abra alba";"1";"0,0007";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"4";"1";"1";"Haps";"143";"";"55,0237700338877";"10,32977";"585011";"6098245";"Mollusca";"Peringia ulvae";"7";"0,0237";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"5";"1";"1";"Haps";"143";"";"55,0292500338805";"10,32313";"584575";"6098847";"Mollusca";"Mya arenaria";"2";"0,0016";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"5";"1";"1";"Haps";"143";"";"55,0292500338805";"10,32313";"584575";"6098847";"Arthropoda";"Corophium insidiosum";"1";"0,0005";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"5";"1";"1";"Haps";"143";"";"55,0292500338805";"10,32313";"584575";"6098847";"Annelida";"Nephtys hombergii";"1";"0,0089";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"5";"1";"1";"Haps";"143";"";"55,0292500338805";"10,32313";"584575";"6098847";"Annelida";"Polydora cornuta";"2";"0,001";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"5";"1";"1";"Haps";"143";"";"55,0292500338805";"10,32313";"584575";"6098847";"Mollusca";"Abra alba";"1";"0,0008";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"6";"1";"1";"Haps";"143";"";"55,0204333333333";"10,3106";"583792";"6097851";"Annelida";"Tubificoides benedii";"1";"0,0003";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"6";"1";"1";"Haps";"143";"";"55,0204333333333";"10,3106";"583792";"6097851";"Mollusca";"Peringia ulvae";"2";"0,0041";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"7";"1";"1";"Haps";"143";"";"55,031900033877";"10,31755";"584212";"6099135";"Mollusca";"Peringia ulvae";"1";"0,001";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
"Ringgård Bassin, åbne del";"96510125";"6500351";"20230330";"1200";"8";"1";"1";"Haps";"143";"";"55,0224800338894";"10,31732";"584217";"6098086";"Annelida";"Capitella capitata";"3";"0,0073";"";"";"C, Faglig kontrol";"Godkendt";"2024-02-07 07:15/Manual¤2024-01-18 10:48/Manual"
